Out of Tune,2019,1h 29m,89,"https://m.media-amazon.com/images/M/MV5BNTRlNGZhNDctNzA3NC00MTUyLTlmNjEtNjE5MDUxZTdmYzg1XkEyXkFqcGdeQXVyMTIzMjUxMg@@._V1_QL75_UY281_CR10,0,190,281_.jpg",,"Comedy, Drama",5.8,1600,Denmark,Frederikke Aspöck,Lars Husum,"Jacob Lohmann, Anders Matthesen, Christopher Læssø, Morten Hebsgaard, Søren Malling, Finn Nielsen, Jesper Groth, Anders Brink Madsen, Peder Thomas Pedersen, Signe Egholm Olsen, Elvir Ramovic, Sebastian Bull, Henrik Noël Olesen, Ulla Henningsen, Petrine Agger, Lukas Toya, Ari Alexander, Jakob Højlev Jørgensen","Follows a celebrity financier who ends up in prison. After being assaulted by a gang of bikers in the prison, he ops for voluntary solitary confinement. During this time he joins the choir, aiming for the top of it's hierarchy.",,
Gangs of 18,2019,Not Rated,157,"https://m.media-amazon.com/images/M/MV5BNjdkNzRjYzktMWE1My00NmRlLWE3ODAtNWE1NTUzMTc3OTJiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY281_CR1,0,190,281_.jpg",,"Action, Drama, Thriller",5.8,2800,India,Shankar Ramakrishnan,Shankar Ramakrishnan,"Prithviraj Sukumaran, Ashwin Gopinath, Vishnupriya Vijayan, Ahaana Krishna, Manoj K. Jayan, Suraj Venjaramoodu, Priyamani, Maniyanpilla Raju, Lalu Alex, Saniya Iyappan, Biju Sopanam, Rajeev Pillai, Maala Parvathi, Unni Mukundan, Arya, Abhianand, Mammootty, Midhun Abraham","Two Schools - one for the rich and one for the poor. Two rival gangs. Two rebel leaders and their epic tale of romance, rivalry and friendship. Prof. John Abraham, who guides these youngsters as they step from adolescence to adulthood.",70000000,125766
The Conquest of Siberia,2019,TV-14,108,"https://m.media-amazon.com/images/M/MV5BNjZlODgzMzUtYzI5NS00ZmYyLWIxZjItYmVlZjgzNDkyMjI0XkEyXkFqcGdeQXVyMTE0MzEyNTUz._V1_QL75_UY281_CR4,0,190,281_.jpg",,"Action, Crime, Drama",5.8,1300,Russia,Igor Zaytsev,"Aleksei Ivanov, Aleksey Permyakov","Vladimir Afanasyev, Andrey Burkovskiy, Yerkebulan Daiyrov, Evgeniy Dyatlov, Dmitriy Dyuzhev, Yang Ge, Aleksandr Lazarev, Yuliya Makarova, Ilya Malanin, Agata Mutsenietse, Dmitriy Nazarov, Philippe Reinhardt, Pavel Tabakov, Nikita Kologrivyy","A young officer, Ivan Demarin, is sent to the depths of Siberia. Here Ivan meets his first love and, together with his regiment, finds himself drawn into a conspiracy by local princes, who are hunting for Yarkand's gold.",,2521833
Chathur Mukham,2021,2h 18m,138,"https://m.media-amazon.com/images/M/MV5BOTE2YzJhMjYtYTk1Ni00YmIzLWFlZTItZmNlY2UwYTBlYjQyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX190_CR0,28,190,281_.jpg",,"Horror, Thriller",5.8,1800,India,Ranjeet Kamala Sankar,"Salil V., Abhayakumar K., Anil Kurian","Manju Warrier, Rony David, Shaju K.S., Sunny Wayne, Alencier Ley Lopez, Niranjana Anoop, Shyamaprasad, Balaji Sarma, Srikant Murali, Navas Vallikkunnu, Uma K.P., Kalabhavan Prachod, Jai Vishnu, Jiss Thomas, Babu Annur, Justin Thomas, Vinod Thiruvallam",An ambitious young woman faces a supernatural force through technology. Will she be able to survive the onslaught and solve this unheard phenomenon?,,166393
Paani Ch Madhaani,2021,2h 7m,127,"https://m.media-amazon.com/images/M/MV5BODNhZjkxZjAtMmVkNC00OGJmLTgyNGQtNzVmNDJiNmFkNDlhXkEyXkFqcGdeQXVyNzQ0MjE2MDg@._V1_QL75_UY281_CR18,0,190,281_.jpg",,Comedy,5.8,1800,India,Vijay Kumar Arora,"Gurdeep Singh, Naresh Kathooria","Gippy Grewal, Neeru Bajwa, Karamjit Anmol, Pasquale Forte, Dimple Kamal, Nirmal Rishi, Malkeet Rauni, Praveen Kumar Aawara, Neil Harget, Bharat Mistri, Rupinder Rupi, Gurmeet Saajan, Charanjit Sandhu, Harby Sangha, Gaurav Sharma, Vinita Sharma, Joanna Shegera, Jas Steven Singh",The story is about a flop singer Gulli and his group who focus on shortcuts (jugaad) for gaining success.,,339712
"Snow, Tea and Love",2021,1h 55m,115,"https://m.media-amazon.com/images/M/MV5BNGY4YjYxZTYtYjE5Ni00YjI3LTk3YmQtNGYyYTYzZGRmNGJmXkEyXkFqcGdeQXVyMTM1NTM4MzQx._V1_QL75_UX190_CR0,2,190,281_.jpg",,"Comedy, Sci-Fi",5.8,1300,Romania,Catalin Bugean,Andreas Petrescu,"Monica Anghel, Florin Busuioc, Paula Chirila, Sergiu Costache, Anca Dinicu, Cristian Iacob, Tiberiu Ioana, Iuliana Luciu, Dan Negru, Andreas Petrescu, Dorian Popa, Angel Popescu, Alina Puscas, Raluka, Levent Sali, Cosmin Selesi, Carmen Tanase, Alexandra Timofte","The story of three friends who, through a less happy situation, end up in prison. There they plan their escape and with the help of a local mobster they manage to escape only to prepare for the next robbery. Too a strange potion with really strange consequences will fall into the... Read all",,391745
Scales,2021,1h 14m,74,"https://m.media-amazon.com/images/M/MV5BZGFkNTE4MjctMzkwOS00OTJlLWEyYWYtYTcyNmJjZmMyZWYxXkEyXkFqcGdeQXVyMjM0NzgxODI@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Drama, Fantasy, Mystery",5.8,2300,Saudi Arabia,Shahad Ameen,Shahad Ameen,"Ashraf Barhom, Basima Hajjar, Fatima Al Taei, Yagoub Alfarhan, Haifa Al-Agha, Hafssa Faisal, Abdulaziz Shtian, Ibrahim Al-Hasawi, Rida Ismail, Ali Abdallah Al Kamzari, Fathi Ahmad Al Kamzari, Mohammed Tareq Al Shehhi, Walid Khalid Dawood, Osama Suheil Al Zarafi, Mohannad Hassan Al Zohoury, Seif Ibrahim Al Hamadi, Ali Abdullah Al Kamzari, Hassan Al Kamzari","Set in a dystopian landscape, SCALES is the story of a young strong-willed girl, Hayat, who lives in a poor fishing village governed by a dark tradition in which every family must give one daughter to the sea creatures who inhabit the waters nearby. In turn the sea creatures are ... Read all",,4617
O2,2022,2h 20m,140,"https://m.media-amazon.com/images/M/MV5BNzIxYTgwOGQtZjBiZC00NzkyLWE0YzYtMWI1ZDkwMGM5ZmVhXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY281_CR18,0,190,281_.jpg",,Thriller,5.8,2400,India,G.S. Viknesh,G.S. Viknesh,"Rithvik Jothi Raj, Nayanthara, Barath Neelakantan, Rishikanth, Tharani SureshKumar","Trapped in a landslide, Parvathy has to survive and keep the oxygen flowing into her son Veera's body. What happens when she gets obstructed by a passenger?",,
Aseq,2022,1h 46m,106,"https://m.media-amazon.com/images/M/MV5BODIyYmZmOTItZjYwZC00M2Q3LWFhMTUtODdiNjY0ZmMyYzI5XkEyXkFqcGdeQXVyMTU3MjcyMzE5._V1_QL75_UY281_CR93,0,190,281_.jpg",,"Drama, Horror",5.8,3900,United Kingdom,Sarim Momin,"Gauri Karnik, Sarim Momin","Vardhan Puri, Sonnalli Seygall, Siddhant Kapoor, Elena Roxana Maria Fernandes, Adi Chugh, Julian Gillard, Emma Kaler","Ronnie falls in love with Lail after his split with Priyanka, but he begins to experience eerie events. He suspects Priyanka of the strange events and seeks the help of his friends. Can Ronnie and his friends unravel the riddle?",,
Hammamet,2020,2h 6m,126,"https://m.media-amazon.com/images/M/MV5BYzNhY2M3NDEtMmQwNy00NDUwLWE4ZTMtNTlmNGQzODYwNTE2XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_QL75_UY281_CR4,0,190,281_.jpg",,"Biography, Drama",5.8,1800,Italy,Gianni Amelio,"Gianni Amelio, Alberto Taraglio","Pierfrancesco Favino, Livia Rossi, Luca Filippi, Silvia Cohen, Alberto Paradossi, Federico Bergamaschi, Roberto De Francesco, Adolfo Margiotta, Massimo Olcese, Omero Antonutti, Giuseppe Cederna, Renato Carpentieri, Claudia Gerini, Claudia Lawrence, Ammar Badj, Lasaad Ben Abdallah, Najla Ben Abdallah, Luca De Bei","The last year of Bettino Craxi's life, one of the most important and controversial Italian leaders of the 1980s.",,6434874
Hero,2022,2h 12m,132,"https://m.media-amazon.com/images/M/MV5BZGQyZDlhYjQtYTE0Ny00YzFkLTkwNGMtNDRlNDRmOTE5OGZmXkEyXkFqcGdeQXVyNTgxODY5ODI@._V1_QL75_UY281_CR4,0,190,281_.jpg",,Action,5.8,2100,India,Sriram Adittya,"Sriram Adittya, Kalyan Shankar, A.R. Tagore","Ashok Galla, Nidhhi Agerwal, Jagapathi Babu, V.K. Naresh, Archana Ananth, Vennela Kishore, Brahmaji, Satya, Ravi Kishan, Mime Gopi, Kota Srinivasa Rao, Raghu Kumar Karumanchi, Krishna, Ajay, Chammak Chandra, Harsha Chemudu, Srikanth Iyengar, Chandramogli Madem",Arjun whose life takes a dramatic turn when he receives a gun in a courier. .,,5493
Zindagi Shatranj Hai,2023,1h 24m,84,"https://m.media-amazon.com/images/M/MV5BODkwNjk4YzMtYTAyNi00MzQ3LWI5ODctMWViYWQ0Njc5ZmY1XkEyXkFqcGdeQXVyMTM2MjY5MDcz._V1_QL75_UY281_CR5,0,190,281_.jpg",,Thriller,5.8,1100,India,Dushyant Pratap Singh,M. Salim,"Bruna Abdullah, Shawar Ali, Ekta Jain, Rajkumar Kanojia, Arjumman Mughal, Hemant Pandey, Hiten Tejwani",A men whose wife not ready to accept him has a husband despite of the fact that everyone else was telling that he is her husband.,,
Gamanam,2021,1h 54m,114,"https://m.media-amazon.com/images/M/MV5BOTQ3MzA2ZDQtNjM2Ni00ZTkxLTk2M2MtN2NhOGRiNmU3NjdmXkEyXkFqcGdeQXVyOTc2MTgwNjY@._V1_QL75_UX190_CR0,48,190,281_.jpg",,Drama,5.8,2500,India,Sujana Rao,"Sai Madhav Burra, Sujana Rao","Agastya, Palak Aggarwal, Alakananda, Charu Haasan, Hemaani, Vasu Inturi, Priyanka Jawalkar, Shiva Kandukuri, Meka Rama Krishna, Kakinada Laxmi, T. Manu, Nithya Menen, Nehanth, Chakri Ntv, Devi Ntv, Vamsi Penumarthi, Bhanu Prakash, Bhanu Prakash",The lives of six individuals across the city change just as the city is reeling under floods. Will they all make it safely to the other side?,,332
Bamfaad,2020,1h 42m,102,"https://m.media-amazon.com/images/M/MV5BNDdlMzIxZTctYTMwNy00OTY4LThjZjktNDQxNGY0YWQ4ZDU1XkEyXkFqcGdeQXVyMTA5NzIyMDY5._V1_QL75_UY281_CR42,0,190,281_.jpg",,Romance,5.8,2200,India,Ranjan Chandel,"Ranjan Chandel, Hanzalah Shahid","Aditya Rawal, Shalini Pandey, Vijay Varma, Jatin Sarna, Sana Amin Sheikh, Chandan Anand, Shivam Mishra, Vipin Katyal, Rakhi Kishore, Vijay Kumar, Mukteshwara Ojha, Rajat, Ravish Srivastava, Priyank Tiwari",A passionate love story set in Allahabad between Naate and Neelam who meet accidentally and fall in love. They make brave choices and go through a path of love and loss to be with each other.,,
Sawah,2019,TV-MA,86,"https://m.media-amazon.com/images/M/MV5BNGYxNjdiNTgtYmUyNS00OGI1LWFhNjEtZjI3Y2MwMTBkZTAwXkEyXkFqcGdeQXVyMjAxNDg3Mw@@._V1_QL75_UY281_CR5,0,190,281_.jpg",,"Comedy, Drama, Thriller",5.8,2300,Luxembourg,Adolf El Assal,"Adolf El Assal, Dennis Foon, Sirvan Marogy","Karim Kassem, Eric Kabongo, Jean-Luc Couchard, Sarah Abdulrahman, Mourade Zeguendi, Stéphane Bissot, Negweny El Assal, Mahmoud Ellisy, Nilton Martins, Khaled Mansour, Besnik Limani, Paul Robert, Mö Sbiri, Dan Sluijzer, Mara Taquin, Wesley Weigel, Elisabet Johannesdottir, Fanny Blanchard",He was ready to battle the best in the world. But this DJ didn't expect a bus stop to spin his entire life sideways.,,
Danny. Legend. God.,2021,1h 46m,106,"https://m.media-amazon.com/images/M/MV5BM2VjZmQzYmQtNjJiMi00NzQ5LWFkMjgtYzg0ODgwYmJkNjFhXkEyXkFqcGdeQXVyMjk0ODc3NzQ@._V1_QL75_UY281_CR1,0,190,281_.jpg",,"Comedy, Crime, Drama",5.8,1100,United Kingdom,Yavor Petkov,Yavor Petkov,"Dimo Alexiev, Kate Nichols, James Ryan Babson, Valentina Aleksandrova, Iliana Lazarova, Suzanitta, Borislav Markovski, Emil Kamenov, Georgi Naldzhiev, Yordan Danchev, Alexander MacDonald, Borimir Ilkov, Antonia Vladimirova, Andrey Velkov, Tony Cheung",A city councillor hijacks a documentary team and takes them on a wild and dangerous ride into his ruthless world of corruption.,,7370
Il talento del calabrone,2020,1h 24m,84,"https://m.media-amazon.com/images/M/MV5BNmVjMTI0NGQtZjVjOC00MTlmLWI4MDYtNThmOWIwOTA2NmNmXkEyXkFqcGdeQXVyMzQ4MDQ4ODc@._V1_QL75_UY281_CR18,0,190,281_.jpg",,Thriller,5.8,1500,Italy,Giacomo Cimini,"Giacomo Cimini, Lorenzo Collalti","Sergio Castellitto, Lorenzo Richelmy, Anna Foglietta, Marina Occhionero, Cristina Marino, David Coco, Gianluca Gobbi, Guglielmo Favilla, Gabriele Greggio, Bianca Friscelli, Viola Sartoretto, Massimo Triggiani, Viviana Colais, Alessio Di Domenicantonio, Cyro Rossi","Dj Steph is a young radio deejay on the rise, who gained a lot of popularity on social media and every evening hosts a radio show with a large following, during which he receives calls from his fans. One evening, a call chills him to the bone: a cold-blooded stranger announces on... Read all",,
The Naked Truth,2020,1h 22m,82,"https://m.media-amazon.com/images/M/MV5BZGYzZWJlZjMtNGY1Yy00NWYzLThiMTgtNWE3YmUyOWYyYzJiXkEyXkFqcGdeQXVyNjc2MTQ4ODI@._V1_QL75_UY281_CR5,0,190,281_.jpg",,Comedy,5.8,1400,Ukraine,Alexander Beliak,Alexander Beliak,"Dmytro Stupka, Kseniya Mishina, Bogdan Yusipchuk, Slava Kaminska, Andrey Djedjula, Olga Arutyunyan, Evgeniy Lamakh, Polina Vasylyna, Julia Beliak, Vadim Dusman","Eight friends meet in Odessa to look at their friend's new entertainment club. The club has many exciting rooms where you can play the usual games - ""mafia"" or ""crocodile"", but the main concept of the club is ""Detectorroom"" - a room with an unique and super-accurate lie detector.... Read all",,192590
Ek,2019,2h 9m,129,"https://m.media-amazon.com/images/M/MV5BMWFhZDhkYzMtYjM3NC00OTAxLThhNTEtNmM3OGFjODE0OWU3XkEyXkFqcGdeQXVyMTE5NjAxMDQx._V1_QL75_UY281_CR78,0,190,281_.jpg",,"Action, Drama",5.8,3800,India,Sampath Rudra,Harik Krishna,"Bishnu Adhikari, Himanshi Khurana, Aparna Sharma, Prudhviraj, Banerjee, Suman, Sravan",EK is a love story set in the context of ever growing threat of suicide bombings in the country and across the world. It's a stylishly shot emotional action thriller with realistic treatment that is sure to strike a chord with the masses. It reveals how victims and others deeply ... Read all,,
Savitri W/o Satyamurthy,2021,,,"https://m.media-amazon.com/images/M/MV5BNzNlNGQzZmMtZTE0MS00YjkzLThlNmQtMGQ1MWJjY2JjMGFkXkEyXkFqcGdeQXVyMTMzNzA4MTMx._V1_QL75_UY281_CR16,0,190,281_.jpg",,Comedy,5.8,1300,India,Chaithanya Konda,,"Parvateesam, Sri Lakshmi, Gowthamraju",,,
Butcher's Crossing,2023,R,105,"https://m.media-amazon.com/images/M/MV5BYmU2NzQ0YjctMmU3MC00MWQ4LWI4ODctZDA4NDU5N2JiZjU4XkEyXkFqcGdeQXVyMDc5ODIzMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Drama, Western",5.7,2000,United States,Gabe Polsky,"Gabe Polsky, Liam Satre-Meloy, John Williams","Nicolas Cage, Fred Hechinger, Jeremy Bobb, Paul Raci, Xander Berkeley, Rachel Keller, Amber Rose Mason, Harper Hofstad, Beckett Hofstad, Duncan Vezain, Gabriel Clark, Zuzu Weingart, Miles Auckland, Scott McCauley, Jeff Medley, Lance Otto, Matthew Padgett","An Ivy League drop-out travels to the Colorado wilderness, where he joins a team of buffalo hunters on a journey that puts his life and sanity at risk. Based on the highly acclaimed novel by John Williams.",,15648
Studio 666,2022,R,106,"https://m.media-amazon.com/images/M/MV5BMmU5NjEzNmUtOGFhMC00M2E0LWE1NjYtZGRhZDcxYTRjNTcyXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UY281_CR0,0,190,281_.jpg",,"Comedy, Horror, Music",5.7,13000,United States,BJ McDonnell,"Dave Grohl, Jeff Buhler, Rebecca Hughes","Dave Grohl, Nate Mendel, Pat Smear, Taylor Hawkins, Rami Jaffee, Chris Shiflett, Whitney Cummings, Jeff Garlin, Leslie Grossman, Jenna Ortega, Marti Matulis, Kerry King, Will Forte, Jason Trost, Mike Escamilla, Lionel Richie, John Carpenter, Jimmi Simpson",Legendary rock band Foo Fighters move into an Encino mansion steeped in grisly rock and roll history to record their much anticipated 10th album.,,3018515
EXmas,2023,1h 33m,93,"https://m.media-amazon.com/images/M/MV5BMjMyMGE1NzUtNmJiOC00NmVmLThiYjctYmEyNmY2MmZlNTc3XkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_QL75_UX190_CR0,2,190,281_.jpg",,Comedy,5.7,1700,United States,Jonah Feingold,Dan Steele,"Leighton Meester, Robbie Amell, Michael Hitchcock, Kathryn Greenwood, Veronika Slowikowska, Steven Huy, Thomas Cadrot, Donna Benedicto, Daniel Bacon, Lucas Chadwick, Emily Schoen, Sofia Irene Worsley, Eleanor Walker, C.J. Wilkins, Brittany Hobson, Dana Stoutenburg, Spencer Borgeson, Rachel Risen",Graham surprises his family at Christmas only to discover his ex-fiancee is already celebrating the holiday with his family when he arrives.,,
Heart of Stone,2023,PG-13,122,"https://m.media-amazon.com/images/M/MV5BMTJhYjI1N2ItM2E4MC00ZmYzLTk2YzYtNTE5YTM1MDU0NjRiXkEyXkFqcGdeQXVyMTMxNjYyMTgw._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Action, Crime, Thriller",5.7,54000,United States,Tom Harper,"Greg Rucka, Allison Schroeder","Gal Gadot, Jamie Dornan, Alia Bhatt, Jing Lusi, Paul Ready, Enzo Cilenti, Joe Reisig, Luca Fiamenghi, Matthias Schweighöfer, Thomas Arnold, Ruth Keeling, Archie Madekwe, Sophie Okonedo, Arya Dolatrai, Neran Persaud, Jon Kortajarena, Giulia Innocenti, Roy Sampson",An intelligence operative for a shadowy global peacekeeping agency races to stop a hacker from stealing its most valuable and dangerous weapon.,,
Resident Evil: Death Island,2023,R,91,"https://m.media-amazon.com/images/M/MV5BMTU4YmExZGItNDdkMC00MjJjLWI3MDAtNmQzMDZkMjRkZDlhXkEyXkFqcGdeQXVyODY5NzkyMjA@._V1_QL75_UY281_CR5,0,190,281_.jpg",,"Animation, Action, Horror",5.7,7300,Japan,Eiichirô Hasumi,Makoto Fukami,"Matthew Mercer, Nicole Tompkins, Kevin Dorman, Stephanie Panisello, Erin Cahill, Salli Saffioti, Daman Mills, Lucien Dodge, Cristina Valenzuela, Frank Todaro, Alejandro Saab, Bob Carter, Isaac Robinson-Smith, Bill Butts, Brent Mukai, Dawn M. Bennett, Joe Hernandez, John Eric Bentley","A t-virus outbreak in San Francisco leads to Alcatraz Island, where a new evil has taken residence.",,43161
Sister Death,2023,TV-MA,91,"https://m.media-amazon.com/images/M/MV5BZGEyZGQ3NzItOTM0ZS00ZDQzLWJjNmEtY2JhNzFlMmZjOWQ1XkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_QL75_UY281_CR18,0,190,281_.jpg",,"Horror, Mystery",5.7,5000,Spain,Paco Plaza,"Jorge Guerricaechevarría, Paco Plaza","Aria Bedmar, Maru Valdivielso, Luisa Merelas, Chelo Vivares, Sara Roch, Olimpia Roch, Adriana Camarena, Martina Delgado, Claudia Fernández Arroyo, Almudena Amor, Sandra Escacena, Consuelo Trujillo, Arantza Vélez, Ainoa Hernández, Antonio Duque, Daniela Casas, Guillermo Zavala, Marcelo Carvajal","After a childhood marked by a miracle, Narcisa, a novice nun joins a school to teach young girls.",,
The Matrix Resurrections,2021,R,148,"https://m.media-amazon.com/images/M/MV5BMGJkNDJlZWUtOGM1Ny00YjNkLThiM2QtY2ZjMzQxMTIxNWNmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Action, Sci-Fi",5.7,272000,United States,Lana Wachowski,"Lana Wachowski, David Mitchell, Aleksandar Hemon","Keanu Reeves, Carrie-Anne Moss, Yahya Abdul-Mateen II, Jonathan Groff, Jessica Henwick, Neil Patrick Harris, Jada Pinkett Smith, Priyanka Chopra Jonas, Christina Ricci, Lambert Wilson, Andrew Lewis Caldwell, Toby Onwumere, Max Riemelt, Joshua Grothe, Brian J. Smith, Eréndira Ibarra, Michael X. Sommers, L. Trey Wilson","Return to a world of two realities: one, everyday life; the other, what lies behind it. To find out if his reality is a construct, to truly know himself, Mr. Anderson will have to choose to follow the white rabbit once more.",190000000,157286805
Good Burger 2,2023,TV-PG,90,"https://m.media-amazon.com/images/M/MV5BM2FhZTAxNDUtZGMwMS00MmI1LTg1Y2UtZTIwMmIzNjM0YzZiXkEyXkFqcGdeQXVyMTM1NjM2ODg1._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Comedy, Family",5.6,1400,United States,Phil Traill,"Kevin Kopelow, Heath Seifert, Dan Schneider","Kel Mitchell, Pete Davidson, Kenan Thompson, ""Sofia Black-DElia"", Mark Cuban, Lily Mae Harrington, Flula Borg, Emily Hinkler, Elizabeth Hinkler, Anabel Graetz, Alex R. Hibbert, Kamaia Fairburn, Lori Beth Denberg, Honor Monroe Mitchell, Wisdom Mitchell, Alexis Turner, Jackson Murray, Judah Howery","After his latest invention fails, Dex is welcomed back by Ed to his old job at Good Burger, which is once again put in jeopardy when Dex devises a plan to get back on his feet.",,
Ruby Gillman: Teenage Kraken,2023,PG,91,"https://m.media-amazon.com/images/M/MV5BNGM5NzBmNTItMTk5Ni00NmQzLTg1NmUtMDkyY2E2MDE1ZGZiXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Animation, Action, Adventure",5.7,8000,United States,Kirk DeMicco,"Faryn Pearl, Pam Brady, Brian C. Brown, Elliott DiGuiseppi","Jane Fonda, Lana Condor, Toni Collette, Colman Domingo, Blue Chapman, Will Forte, Liza Koshy, Ramona Young, Eduardo Franco, Jaboukie Young-White, Annie Murphy, Sam Richardson, Nicole Byer, Echo Kellum, Brianna Paige Arsement, Juju Green, Preston Blaine Arsement, Jordan Matter","A shy adolescent learns that she comes from a fabled royal family of legendary sea krakens and that her destiny lies in the depths of the waters, which is bigger than she could have ever imagined.",70000000,45505954
Desperation Road,2023,R,112,"https://m.media-amazon.com/images/M/MV5BMTQ0MWFmZWEtYjk4Yy00NTFhLWE5MzQtOTA2ZmIyZjViMDJlXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_QL75_UY281_CR0,0,190,281_.jpg",,"Action, Mystery, Thriller",5.7,2000,United States,Nadine Crocker,Michael Farris Smith,"Willa Fitzgerald, Mel Gibson, Garrett Hedlund, Ryan Hurst, Kat Foster, Pyper Braun, Shiloh Fernandez, Woody McClain, Ella Thomas, Valerie Jane Parker, Paulina Gálvez, Katy Bodenhamer, Michael Aaron Milligan, Kyle Rankin, Bonita Elery, Brady Gentry, Mike Seely, Jennifer Monce","A Southern Noir thriller, set in a tough-and-tumble Mississippi town where a woman and her young daughter are caught in the crossfire when whiskey, guns, and the desire for revenge violently intersect.",,40740
The Paramedic,2020,TV-MA,94,"https://m.media-amazon.com/images/M/MV5BNWE5ODJjNzUtMjk5YS00ZGVhLWI3NWQtNDc5MjU2ZWNhZjllXkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Crime, Drama, Thriller",5.7,14000,Spain,Carles Torras,"Rebeca Arnal, David Desola, Hèctor Hernández Vicens","Mario Casas, Déborah François, Guillermo Pfening, Maria Rodríguez Soto, Celso Bugallo, Raúl Jiménez, Pol Monen, Alice Bocchi, Martin Bacigalupo, Gerard Oms, Tony Corvillo, Sara Ruiz, Linda Morselli, Andrea Marmolejo, Mercè Sánchez Camps, Laura Soto Carrasco, Sergio Adrià, Pau Escobar","Angel works in an ambulance service. After a tragic accident, his personal life begins to deteriorate as he becomes more and more suspicious of his partner Vane.",,
Silent Night,2021,1h 32m,92,"https://m.media-amazon.com/images/M/MV5BZDE1NWVjODItYTM0MS00MGJjLTkzMjctNTJjZjkwZDExYzNhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Comedy, Drama",5.7,17000,United Kingdom,Camille Griffin,Camille Griffin,"Keira Knightley, Matthew Goode, Roman Griffin Davis, Annabelle Wallis, Lily-Rose Depp, Sope Dirisu, Kirby, Lucy Punch, Rufus Jones, Davida McKenzie, Hardy Griffin Davis, Gilby Griffin Davis, Trudie Styler, Holly Aird, Dora Davis, Simon Prince, Kate Prince, Rosamund McManus","Nell, Simon, and their 3 sons are ready to welcome friends and family for what promises to be a perfect Christmas gathering. Perfect except for one thing: everyone is going to die.",,438825
Dark Phoenix,2019,PG-13,113,"https://m.media-amazon.com/images/M/MV5BMmZmYTgwZGItNDIxMS00MmRkLWEzODQtYTllNzM0ZWE1NmQ5XkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_QL75_UX190_CR0,0,190,281_.jpg",,"Action, Adventure, Sci-Fi",5.7,200000,United States,Simon Kinberg,Simon Kinberg,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult, Sophie Turner, Tye Sheridan, Alexandra Shipp, Evan Peters, Kodi Smit-McPhee, Jessica Chastain, Scott Shepherd, Ato Essandoh, ""Brian dArcy James"", Halston Sage, Lamar Johnson, Summer Fontana, Hannah Emily Anderson, Josh McLaglen","Jean Grey begins to develop incredible powers that corrupt and turn her into a Dark Phoenix, causing the X-Men to decide if her life is worth more than all of humanity.",200000000,252442974
About My Father,2023,PG-13,90,"https://m.media-amazon.com/images/M/MV5BZTUwYmYwMzUtYmIyZS00OWM3LWE3MWEtM2NjYTk0NzhiM2NmXkEyXkFqcGdeQXVyNDAyNjg5MzY@._V1_QL75_UX190_CR0,2,190,281_.jpg",,Comedy,5.7,9700,United States,Laura Terruso,"Austen Earl, Sebastian Maniscalco","Robert De Niro, Sebastian Maniscalco, Leslie Bibb, Kim Cattrall, David Rasche, Anders Holm, Brett Dier, Adan James Carrillo, Navv Greene, Henry Pao, Laura Ault, Colby Shinn, Jessie Camacho, Andrea Garnett, Ana Navarro, Chris Hayes, Carla Christina Contreras, Michael Stuart","When Sebastian tells his old-school Italian immigrant father Salvo that he is going to propose to his all-American girlfriend, Salvo insists on crashing a weekend with her tony parents.",,18167819
Burn,2019,R,88,"https://m.media-amazon.com/images/M/MV5BNjQ5Y2MxMTUtZGRiYy00YjAxLWEzNjEtM2I2Y2EzMDI0YjA1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_QL75_UY281_CR3,0,190,281_.jpg",,"Comedy, Crime, Thriller",5.7,6500,United States,Mike Gan,Mike Gan,"Tilda Cobham-Hervey, Josh Hutcherson, Suki Waterhouse, Harry Shum Jr., Shiloh Fernandez, Keith Leonard, Angel Valle Jr., John D. Hickman, Wayne Pyle, Winter-Lee Holland, Rob Figueroa, Doug Motel, James Devoti, Joe James, Malina Moye, Steve Garfanti","When a gas station is held up at gunpoint by a desperate man in need of cash, a lonely and unstable gas station attendant, tired of being overshadowed by her more outgoing co-worker, finds an opportunity to make a connection with the robber.",,25373
